stage,layer,layer_type,layer_category,tensor_type,count,min,max,min_abs_nonzero,empirical_min_spacing,frac_zero,format,verdict,mean_rel_error,max_rel_error,frac_overflow,frac_underflow_of_nonzero,scale
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight,64,1.0,1.0,1.0,,0.0,FP16,Sufficient,0.0,0.0,0.0,0.0,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight,64,1.0,1.0,1.0,,0.0,FP8_E4M3,Sufficient,0.0,0.0,0.0,0.0,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight,64,1.0,1.0,1.0,,0.0,FP8_E5M2,Sufficient,0.0,0.0,0.0,0.0,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight,64,1.0,1.0,1.0,,0.0,INT16,Sufficient,0.0,0.0,,,3.051850947599719e-05
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight,64,1.0,1.0,1.0,,0.0,INT8,Sufficient,0.0,0.0,,,0.007874015748031496
begin,layer1.0.bn1,BatchNorm2d,batchnorm,bias,64,0.0,0.0,,,1.0,FP16,Sufficient,0.0,0.0,0.0,0.0,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,bias,64,0.0,0.0,,,1.0,FP8_E4M3,Sufficient,0.0,0.0,0.0,0.0,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,bias,64,0.0,0.0,,,1.0,FP8_E5M2,Sufficient,0.0,0.0,0.0,0.0,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,bias,64,0.0,0.0,,,1.0,INT16,Sufficient,0.0,0.0,,,1.0
begin,layer1.0.bn1,BatchNorm2d,batchnorm,bias,64,0.0,0.0,,,1.0,INT8,Sufficient,0.0,0.0,,,1.0
begin,layer1.0.bn1,BatchNorm2d,batchnorm,input,41943040,-3.8536977767944336,4.412691116333008,1.862645149230957e-09,1.1641532182693481e-10,0.0,FP16,Sufficient,0.00017627964000655169,0.0009871668311944718,0.0,0.0,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,input,41943040,-3.8536977767944336,4.412691116333008,1.862645149230957e-09,1.1641532182693481e-10,0.0,FP8_E4M3,Marginal,0.02764245574684719,1.0,0.0,0.00245,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,input,41943040,-3.8536977767944336,4.412691116333008,1.862645149230957e-09,1.1641532182693481e-10,0.0,FP8_E5M2,Marginal,0.04501844964241476,0.2965221124946329,0.0,0.0,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,input,41943040,-3.8536977767944336,4.412691116333008,1.862645149230957e-09,1.1641532182693481e-10,0.0,INT16,Sufficient,0.0007584085795981155,1.0,,,9.936385876957714e-05
begin,layer1.0.bn1,BatchNorm2d,batchnorm,input,41943040,-3.8536977767944336,4.412691116333008,1.862645149230957e-09,1.1641532182693481e-10,0.0,INT8,Marginal,0.08764846478691438,1.0,,,0.02563665795513964
begin,layer1.0.bn1,BatchNorm2d,batchnorm,activation,41943040,-8.672168731689453,8.971663475036621,6.661653451089933e-09,4.656612873077393e-10,0.0,FP16,Sufficient,0.00017735711018798436,0.00516202002649459,0.0,0.0,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,activation,41943040,-8.672168731689453,8.971663475036621,6.661653451089933e-09,4.656612873077393e-10,0.0,FP8_E4M3,Marginal,0.024204214336135572,1.0,0.0,0.0009,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,activation,41943040,-8.672168731689453,8.971663475036621,6.661653451089933e-09,4.656612873077393e-10,0.0,FP8_E5M2,Marginal,0.04517775905604701,1.0,0.0,5e-05,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,activation,41943040,-8.672168731689453,8.971663475036621,6.661653451089933e-09,4.656612873077393e-10,0.0,INT16,Sufficient,0.0004935044586867393,1.0,,,0.00020289814722862875
begin,layer1.0.bn1,BatchNorm2d,batchnorm,activation,41943040,-8.672168731689453,8.971663475036621,6.661653451089933e-09,4.656612873077393e-10,0.0,INT8,Marginal,0.06255759220485452,1.0,,,0.052349319608192744
