stage,layer,layer_type,layer_category,tensor_type,count,min,max,min_abs_nonzero,empirical_min_spacing,frac_zero,format,verdict,mean_rel_error,max_rel_error,frac_overflow,frac_underflow_of_nonzero,scale
end,layer2.0.bn1,BatchNorm2d,batchnorm,weight,128,0.5768190026283264,0.7629515528678894,0.5768190026283264,2.384185791015625e-07,0.0,FP8_E5M2,Marginal,0.03400203707083041,0.08950045150121883,0.0,0.0,
end,layer2.0.bn1,BatchNorm2d,batchnorm,weight,128,0.5768190026283264,0.7629515528678894,0.5768190026283264,2.384185791015625e-07,0.0,INT16,Sufficient,9.041188738231577e-06,1.8178905337427606e-05,,,2.3284144195925456e-05
end,layer2.0.bn1,BatchNorm2d,batchnorm,weight,128,0.5768190026283264,0.7629515528678894,0.5768190026283264,2.384185791015625e-07,0.0,INT8,Sufficient,0.0022986164793320106,0.004825718606922213,,,0.006007492542266846
end,layer2.0.bn1,BatchNorm2d,batchnorm,bias,128,-0.11947265267372131,0.010709960013628006,0.002665522275492549,7.657334208488464e-06,0.0,FP16,Sufficient,0.00017240516274660863,0.00042177036900405634,0.0,0.0,
end,layer2.0.bn1,BatchNorm2d,batchnorm,bias,128,-0.11947265267372131,0.010709960013628006,0.002665522275492549,7.657334208488464e-06,0.0,FP8_E4M3,Marginal,0.026885936105471485,0.2672636736306803,0.0,0.0,
end,layer2.0.bn1,BatchNorm2d,batchnorm,bias,128,-0.11947265267372131,0.010709960013628006,0.002665522275492549,7.657334208488464e-06,0.0,FP8_E5M2,Marginal,0.0387518657190179,0.10715331444243009,0.0,0.0,
end,layer2.0.bn1,BatchNorm2d,batchnorm,bias,128,-0.11947265267372131,0.010709960013628006,0.002665522275492549,7.657334208488464e-06,0.0,INT16,Sufficient,3.67988911836275e-05,0.00021373526502089518,,,3.6461272827454853e-06
end,layer2.0.bn1,BatchNorm2d,batchnorm,bias,128,-0.11947265267372131,0.010709960013628006,0.002665522275492549,7.657334208488464e-06,0.0,INT8,Sufficient,0.010891945102325551,0.08318408451853238,,,0.0009407295486119788
end,layer2.0.bn1,BatchNorm2d,batchnorm,input,20971520,-9.339177131652832,10.409513473510742,4.9003364921418324e-08,3.4924596548080444e-10,0.0,FP16,Sufficient,0.0001778437806133463,0.0004843677281849253,0.0,0.0,
end,layer2.0.bn1,BatchNorm2d,batchnorm,input,20971520,-9.339177131652832,10.409513473510742,4.9003364921418324e-08,3.4924596548080444e-10,0.0,FP8_E4M3,Marginal,0.0238715997113432,1.0,0.0,0.0008,
end,layer2.0.bn1,BatchNorm2d,batchnorm,input,20971520,-9.339177131652832,10.409513473510742,4.9003364921418324e-08,3.4924596548080444e-10,0.0,FP8_E5M2,Marginal,0.044963091299211326,0.11110056169964583,0.0,0.0,
end,layer2.0.bn1,BatchNorm2d,batchnorm,input,20971520,-9.339177131652832,10.409513473510742,4.9003364921418324e-08,3.4924596548080444e-10,0.0,INT16,Sufficient,0.0004753186699228255,1.0,,,0.00022284806394983037
end,layer2.0.bn1,BatchNorm2d,batchnorm,input,20971520,-9.339177131652832,10.409513473510742,4.9003364921418324e-08,3.4924596548080444e-10,0.0,INT8,Marginal,0.056021501389942226,1.0,,,0.057496555208221195
end,layer2.0.bn1,BatchNorm2d,batchnorm,activation,20971520,-4.82840633392334,5.222721576690674,2.9271049584167486e-08,2.3283064365386963e-10,0.0,FP16,Sufficient,0.00017563896641534268,0.0005050635448846578,0.0,0.0,
end,layer2.0.bn1,BatchNorm2d,batchnorm,activation,20971520,-4.82840633392334,5.222721576690674,2.9271049584167486e-08,2.3283064365386963e-10,0.0,FP8_E4M3,Marginal,0.025538987853037754,1.0,0.0,0.00155,
end,layer2.0.bn1,BatchNorm2d,batchnorm,activation,20971520,-4.82840633392334,5.222721576690674,2.9271049584167486e-08,2.3283064365386963e-10,0.0,FP8_E5M2,Marginal,0.04487183301198312,0.2598305780755966,0.0,0.0,
end,layer2.0.bn1,BatchNorm2d,batchnorm,activation,20971520,-4.82840633392334,5.222721576690674,2.9271049584167486e-08,2.3283064365386963e-10,0.0,INT16,Sufficient,0.0004443113644360164,1.0,,,0.00010583044702847323
end,layer2.0.bn1,BatchNorm2d,batchnorm,activation,20971520,-4.82840633392334,5.222721576690674,2.9271049584167486e-08,2.3283064365386963e-10,0.0,INT8,Marginal,0.053974718144550515,1.0,,,0.02730508864395262
end,layer2.0.bn1,BatchNorm2d,batchnorm,weight_gradient,640,-0.01352457981556654,0.02079066075384617,1.8583611449685122e-07,2.6309862732887268e-08,0.0,FP16,Sufficient,0.00025574844089861566,0.03778695109770136,0.0,0.0,
end,layer2.0.bn1,BatchNorm2d,batchnorm,weight_gradient,640,-0.01352457981556654,0.02079066075384617,1.8583611449685122e-07,2.6309862732887268e-08,0.0,FP8_E4M3,Not sufficient,0.4787845024995246,1.0,0.0,0.3203125,
end,layer2.0.bn1,BatchNorm2d,batchnorm,weight_gradient,640,-0.01352457981556654,0.02079066075384617,1.8583611449685122e-07,2.6309862732887268e-08,0.0,FP8_E5M2,Marginal,0.0495737859656104,1.0,0.0,0.00625,
end,layer2.0.bn1,BatchNorm2d,batchnorm,weight_gradient,640,-0.01352457981556654,0.02079066075384617,1.8583611449685122e-07,2.6309862732887268e-08,0.0,INT16,Sufficient,0.0021186389581984563,1.0,,,6.344999772284972e-07
end,layer2.0.bn1,BatchNorm2d,batchnorm,weight_gradient,640,-0.01352457981556654,0.02079066075384617,1.8583611449685122e-07,2.6309862732887268e-08,0.0,INT8,Marginal,0.08275615446016205,1.0,,,0.0001637059901877651
end,layer2.0.bn1,BatchNorm2d,batchnorm,weight_update,640,-4.8041343688964844e-05,4.1425228118896484e-05,5.960464477539063e-08,5.960464477539063e-08,0.0015625,FP16,Sufficient,0.0,0.0,0.0,0.0,
end,layer2.0.bn1,BatchNorm2d,batchnorm,weight_update,640,-4.8041343688964844e-05,4.1425228118896484e-05,5.960464477539063e-08,5.960464477539063e-08,0.0015625,FP8_E4M3,Not sufficient,0.9984375,1.0,0.0,1.0,
end,layer2.0.bn1,BatchNorm2d,batchnorm,weight_update,640,-4.8041343688964844e-05,4.1425228118896484e-05,5.960464477539063e-08,5.960464477539063e-08,0.0015625,FP8_E5M2,Not sufficient,0.6596274475374472,1.0,0.0,0.5070422535211268,
end,layer2.0.bn1,BatchNorm2d,batchnorm,weight_update,640,-4.8041343688964844e-05,4.1425228118896484e-05,5.960464477539063e-08,5.960464477539063e-08,0.0015625,INT16,Sufficient,0.00014027788176184487,0.008514664143803197,,,1.4661502026113116e-09
end,layer2.0.bn1,BatchNorm2d,batchnorm,weight_update,640,-4.8041343688964844e-05,4.1425228118896484e-05,5.960464477539063e-08,5.960464477539063e-08,0.0015625,INT8,Marginal,0.03538894384611139,1.0,,,3.782782967635027e-07
end,layer2.0.conv2,Conv2d,conv,weight,147456,-0.09027111530303955,0.0939822643995285,7.191862749778011e-08,5.820766091346741e-11,0.0,FP16,Sufficient,0.00018097163967502442,0.019098273803571382,0.0,0.0,
end,layer2.0.conv2,Conv2d,conv,weight,147456,-0.09027111530303955,0.0939822643995285,7.191862749778011e-08,5.820766091346741e-11,0.0,FP8_E4M3,Not sufficient,0.10728869864285784,1.0,0.0,0.0421,
end,layer2.0.conv2,Conv2d,conv,weight,147456,-0.09027111530303955,0.0939822643995285,7.191862749778011e-08,5.820766091346741e-11,0.0,FP8_E5M2,Marginal,0.04558178553125595,1.0,0.0,0.00035,
end,layer2.0.conv2,Conv2d,conv,weight,147456,-0.09027111530303955,0.0939822643995285,7.191862749778011e-08,5.820766091346741e-11,0.0,INT16,Sufficient,0.0002659248384229974,1.0,,,2.446751158773057e-06
end,layer2.0.conv2,Conv2d,conv,weight,147456,-0.09027111530303955,0.0939822643995285,7.191862749778011e-08,5.820766091346741e-11,0.0,INT8,Marginal,0.04182691135162671,1.0,,,0.0006312810647206043
end,layer2.0.conv2,Conv2d,conv,input,20971520,0.0,5.222721576690674,2.9271049584167486e-08,9.313225746154785e-10,0.5262411117553711,FP16,Sufficient,8.368790503959844e-05,0.0005050635448846578,0.0,0.0,
end,layer2.0.conv2,Conv2d,conv,input,20971520,0.0,5.222721576690674,2.9271049584167486e-08,9.313225746154785e-10,0.5262411117553711,FP8_E4M3,Sufficient,0.012432243162044814,1.0,0.0,0.0019945412555112322,
end,layer2.0.conv2,Conv2d,conv,input,20971520,0.0,5.222721576690674,2.9271049584167486e-08,9.313225746154785e-10,0.5262411117553711,FP8_E5M2,Marginal,0.02135686515220274,0.2598305780755966,0.0,0.0,
end,layer2.0.conv2,Conv2d,conv,input,20971520,0.0,5.222721576690674,2.9271049584167486e-08,9.313225746154785e-10,0.5262411117553711,INT16,Sufficient,0.0003035638474247011,1.0,,,0.00010583044702847323
end,layer2.0.conv2,Conv2d,conv,input,20971520,0.0,5.222721576690674,2.9271049584167486e-08,9.313225746154785e-10,0.5262411117553711,INT8,Marginal,0.0277088203748703,1.0,,,0.02730508864395262
end,layer2.0.conv2,Conv2d,conv,activation,20971520,-6.227690696716309,5.999314785003662,1.3969838619232178e-09,4.656612873077393e-10,0.0,FP16,Sufficient,0.0001761563327034662,0.00048637402090717213,0.0,0.0,
end,layer2.0.conv2,Conv2d,conv,activation,20971520,-6.227690696716309,5.999314785003662,1.3969838619232178e-09,4.656612873077393e-10,0.0,FP8_E4M3,Marginal,0.02459371072717623,1.0,0.0,0.001,
end,layer2.0.conv2,Conv2d,conv,activation,20971520,-6.227690696716309,5.999314785003662,1.3969838619232178e-09,4.656612873077393e-10,0.0,FP8_E5M2,Marginal,0.044741454231603216,0.11104565287876123,0.0,0.0,
end,layer2.0.conv2,Conv2d,conv,activation,20971520,-6.227690696716309,5.999314785003662,1.3969838619232178e-09,4.656612873077393e-10,0.0,INT16,Sufficient,0.00031100811143472407,0.1995113985662838,,,0.00012681748129448578
end,layer2.0.conv2,Conv2d,conv,activation,20971520,-6.227690696716309,5.999314785003662,1.3969838619232178e-09,4.656612873077393e-10,0.0,INT8,Marginal,0.052844258597765134,1.0,,,0.03271990873682217
end,layer2.0.conv2,Conv2d,conv,weight_gradient,737280,-0.008710904978215694,0.0102486377581954,1.2223608791828156e-09,3.637978807091713e-12,0.0,FP16,Sufficient,0.00026672357865271907,0.41926541926541927,0.0,0.0,
end,layer2.0.conv2,Conv2d,conv,weight_gradient,737280,-0.008710904978215694,0.0102486377581954,1.2223608791828156e-09,3.637978807091713e-12,0.0,FP8_E4M3,Not sufficient,0.7408685034139783,1.0,0.0,0.5868,
end,layer2.0.conv2,Conv2d,conv,weight_gradient,737280,-0.008710904978215694,0.0102486377581954,1.2223608791828156e-09,3.637978807091713e-12,0.0,FP8_E5M2,Marginal,0.05439301083318167,1.0,0.0,0.0057,
end,layer2.0.conv2,Conv2d,conv,weight_gradient,737280,-0.008710904978215694,0.0102486377581954,1.2223608791828156e-09,3.637978807091713e-12,0.0,INT16,Sufficient,0.0005480522874646285,1.0,,,2.8834809346016693e-07
end,layer2.0.conv2,Conv2d,conv,weight_gradient,737280,-0.008710904978215694,0.0102486377581954,1.2223608791828156e-09,3.637978807091713e-12,0.0,INT8,Marginal,0.07059857786196046,1.0,,,7.439607857015189e-05
end,layer2.0.conv2,Conv2d,conv,weight_update,737280,-3.927573561668396e-05,3.527756780385971e-05,1.7462298274040222e-10,4.547473508864641e-13,0.00010986328125,FP16,Sufficient,0.01643156411543323,1.0,0.0,0.00465046504650465,
end,layer2.0.conv2,Conv2d,conv,weight_update,737280,-3.927573561668396e-05,3.527756780385971e-05,1.7462298274040222e-10,4.547473508864641e-13,0.00010986328125,FP8_E4M3,Not sufficient,0.9999,1.0,0.0,1.0,
end,layer2.0.conv2,Conv2d,conv,weight_update,737280,-3.927573561668396e-05,3.527756780385971e-05,1.7462298274040222e-10,4.547473508864641e-13,0.00010986328125,FP8_E5M2,Not sufficient,0.9223103031930717,1.0,0.0,0.8318831883188319,
end,layer2.0.conv2,Conv2d,conv,weight_update,737280,-3.927573561668396e-05,3.527756780385971e-05,1.7462298274040222e-10,4.547473508864641e-13,0.00010986328125,INT16,Sufficient,0.00027319342944382666,0.18919644764549695,,,9.229379144539878e-10
end,layer2.0.conv2,Conv2d,conv,weight_update,737280,-3.927573561668396e-05,3.527756780385971e-05,1.7462298274040222e-10,4.547473508864641e-13,0.00010986328125,INT8,Marginal,0.0531364714759159,1.0,,,2.381252491568017e-07
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight,128,0.5511055588722229,0.7412242889404297,0.5511055588722229,8.225440979003906e-06,0.0,FP16,Sufficient,0.0001869202584624544,0.0003925574207082355,0.0,0.0,
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight,128,0.5511055588722229,0.7412242889404297,0.5511055588722229,8.225440979003906e-06,0.0,FP8_E4M3,Marginal,0.02485706517986425,0.047608234862314656,0.0,0.0,
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight,128,0.5511055588722229,0.7412242889404297,0.5511055588722229,8.225440979003906e-06,0.0,FP8_E5M2,Marginal,0.03530124019382803,0.0927327951051788,0.0,0.0,
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight,128,0.5511055588722229,0.7412242889404297,0.5511055588722229,8.225440979003906e-06,0.0,INT16,Sufficient,8.790521316471352e-06,2.0473964252897454e-05,,,2.2621060485867785e-05
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight,128,0.5511055588722229,0.7412242889404297,0.5511055588722229,8.225440979003906e-06,0.0,INT8,Sufficient,0.002406058106055109,0.005021281127684343,,,0.005836411723940391
end,layer2.0.bn2,BatchNorm2d,batchnorm,bias,128,-0.10196266323328018,0.02088530920445919,0.0004361561732366681,2.284906804561615e-05,0.0,FP16,Sufficient,0.000159322615217073,0.00041917373265957483,0.0,0.0,
end,layer2.0.bn2,BatchNorm2d,batchnorm,bias,128,-0.10196266323328018,0.02088530920445919,0.0004361561732366681,2.284906804561615e-05,0.0,FP8_E4M3,Not sufficient,0.041939735234755936,1.0,0.0,0.015625,
end,layer2.0.bn2,BatchNorm2d,batchnorm,bias,128,-0.10196266323328018,0.02088530920445919,0.0004361561732366681,2.284906804561615e-05,0.0,FP8_E5M2,Marginal,0.040697953253734445,0.10923836021494286,0.0,0.0,
end,layer2.0.bn2,BatchNorm2d,batchnorm,bias,128,-0.10196266323328018,0.02088530920445919,0.0004361561732366681,2.284906804561615e-05,0.0,INT16,Sufficient,5.130167480671117e-05,0.0011724760451862393,,,3.1117485040827716e-06
end,layer2.0.bn2,BatchNorm2d,batchnorm,bias,128,-0.10196266323328018,0.02088530920445919,0.0004361561732366681,2.284906804561615e-05,0.0,INT8,Sufficient,0.017097535424632687,0.8407526140285368,,,0.0008028556160100802
end,layer2.0.bn2,BatchNorm2d,batchnorm,input,20971520,-6.227690696716309,5.999314785003662,1.3969838619232178e-09,4.656612873077393e-10,0.0,FP16,Sufficient,0.0001761563327034662,0.00048637402090717213,0.0,0.0,
end,layer2.0.bn2,BatchNorm2d,batchnorm,input,20971520,-6.227690696716309,5.999314785003662,1.3969838619232178e-09,4.656612873077393e-10,0.0,FP8_E4M3,Marginal,0.02459371072717623,1.0,0.0,0.001,
end,layer2.0.bn2,BatchNorm2d,batchnorm,input,20971520,-6.227690696716309,5.999314785003662,1.3969838619232178e-09,4.656612873077393e-10,0.0,FP8_E5M2,Marginal,0.044741454231603216,0.11104565287876123,0.0,0.0,
end,layer2.0.bn2,BatchNorm2d,batchnorm,input,20971520,-6.227690696716309,5.999314785003662,1.3969838619232178e-09,4.656612873077393e-10,0.0,INT16,Sufficient,0.00031100811143472407,0.1995113985662838,,,0.00012681748129448578
end,layer2.0.bn2,BatchNorm2d,batchnorm,input,20971520,-6.227690696716309,5.999314785003662,1.3969838619232178e-09,4.656612873077393e-10,0.0,INT8,Marginal,0.052844258597765134,1.0,,,0.03271990873682217
end,layer2.0.bn2,BatchNorm2d,batchnorm,activation,20971520,-5.37431526184082,5.974532604217529,2.8085821668355493e-08,1.1641532182693481e-10,0.0,FP16,Sufficient,0.0001769429134602794,0.0009805646313459176,0.0,0.0,
end,layer2.0.bn2,BatchNorm2d,batchnorm,activation,20971520,-5.37431526184082,5.974532604217529,2.8085821668355493e-08,1.1641532182693481e-10,0.0,FP8_E4M3,Marginal,0.02554034054121123,1.0,0.0,0.0017,
end,layer2.0.bn2,BatchNorm2d,batchnorm,activation,20971520,-5.37431526184082,5.974532604217529,2.8085821668355493e-08,1.1641532182693481e-10,0.0,FP8_E5M2,Marginal,0.044852595442159304,0.2891393311343558,0.0,0.0,
end,layer2.0.bn2,BatchNorm2d,batchnorm,activation,20971520,-5.37431526184082,5.974532604217529,2.8085821668355493e-08,1.1641532182693481e-10,0.0,INT16,Sufficient,0.0005737911875888726,1.0,,,0.00012983259917666187
end,layer2.0.bn2,BatchNorm2d,batchnorm,activation,20971520,-5.37431526184082,5.974532604217529,2.8085821668355493e-08,1.1641532182693481e-10,0.0,INT8,Marginal,0.06294588163463191,1.0,,,0.03349783289150929
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight_gradient,640,-0.01886623352766037,0.02174909971654415,2.2738415736967e-06,1.6298145055770874e-09,0.0,FP16,Sufficient,0.0001870928448371823,0.0038987202689955993,0.0,0.0,
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight_gradient,640,-0.01886623352766037,0.02174909971654415,2.2738415736967e-06,1.6298145055770874e-09,0.0,FP8_E4M3,Not sufficient,0.40385083747863393,1.0,0.0,0.246875,
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight_gradient,640,-0.01886623352766037,0.02174909971654415,2.2738415736967e-06,1.6298145055770874e-09,0.0,FP8_E5M2,Marginal,0.04851070720501405,1.0,0.0,0.0015625,
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight_gradient,640,-0.01886623352766037,0.02174909971654415,2.2738415736967e-06,1.6298145055770874e-09,0.0,INT16,Sufficient,0.0004573855150456019,0.12427921961862771,,,6.637501057937606e-07
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight_gradient,640,-0.01886623352766037,0.02174909971654415,2.2738415736967e-06,1.6298145055770874e-09,0.0,INT8,Marginal,0.06000512703951903,1.0,,,0.000171252753673576
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight_update,640,-7.981061935424805e-05,4.976987838745117e-05,5.960464477539063e-08,5.960464477539063e-08,0.0015625,FP16,Sufficient,0.0,0.0,0.0,0.0,
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight_update,640,-7.981061935424805e-05,4.976987838745117e-05,5.960464477539063e-08,5.960464477539063e-08,0.0015625,FP8_E4M3,Not sufficient,0.9984375,1.0,0.0,1.0,
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight_update,640,-7.981061935424805e-05,4.976987838745117e-05,5.960464477539063e-08,5.960464477539063e-08,0.0015625,FP8_E5M2,Not sufficient,0.5558672367227921,1.0,0.0,0.38028169014084506,
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight_update,640,-7.981061935424805e-05,4.976987838745117e-05,5.960464477539063e-08,5.960464477539063e-08,0.0015625,INT16,Sufficient,0.00018293010430988762,0.019257179479354347,,,2.4357011430478238e-09
end,layer2.0.bn2,BatchNorm2d,batchnorm,weight_update,640,-7.981061935424805e-05,4.976987838745117e-05,5.960464477539063e-08,5.960464477539063e-08,0.0015625,INT8,Marginal,0.05451459645712449,1.0,,,6.284300736554965e-07
end,layer2.0.shortcut.0,Conv2d,conv,weight,8192,-0.19344107806682587,0.28574156761169434,2.4195858259190572e-06,1.1175870895385742e-08,0.0,FP16,Sufficient,0.00017790803303330938,0.010003616987946475,0.0,0.0,
end,layer2.0.shortcut.0,Conv2d,conv,weight,8192,-0.19344107806682587,0.28574156761169434,2.4195858259190572e-06,1.1175870895385742e-08,0.0,FP8_E4M3,Not sufficient,0.04602890379972404,1.0,0.0,0.011474609375,
end,layer2.0.shortcut.0,Conv2d,conv,weight,8192,-0.19344107806682587,0.28574156761169434,2.4195858259190572e-06,1.1175870895385742e-08,0.0,FP8_E5M2,Marginal,0.044749060975856056,1.0,0.0,0.0001220703125,
end,layer2.0.shortcut.0,Conv2d,conv,weight,8192,-0.19344107806682587,0.28574156761169434,2.4195858259190572e-06,1.1175870895385742e-08,0.0,INT16,Sufficient,0.0003759834129288518,1.0,,,8.720406738843785e-06
end,layer2.0.shortcut.0,Conv2d,conv,weight,8192,-0.19344107806682587,0.28574156761169434,2.4195858259190572e-06,1.1175870895385742e-08,0.0,INT8,Marginal,0.041097050330170644,1.0,,,0.0022499336032416875
end,layer2.0.shortcut.0,Conv2d,conv,input,41943040,0.0,12.149358749389648,2.9802322387695312e-08,4.656612873077393e-10,0.3485328197479248,FP16,Sufficient,0.00011496316684296512,0.00048271818027435294,0.0,0.0,
end,layer2.0.shortcut.0,Conv2d,conv,input,41943040,0.0,12.149358749389648,2.9802322387695312e-08,4.656612873077393e-10,0.3485328197479248,FP8_E4M3,Sufficient,0.01568844131533716,1.0,0.0,0.0007698229407236335,
end,layer2.0.shortcut.0,Conv2d,conv,input,41943040,0.0,12.149358749389648,2.9802322387695312e-08,4.656612873077393e-10,0.3485328197479248,FP8_E5M2,Marginal,0.029264842427726204,0.11109392169183445,0.0,0.0,
end,layer2.0.shortcut.0,Conv2d,conv,input,41943040,0.0,12.149358749389648,2.9802322387695312e-08,4.656612873077393e-10,0.3485328197479248,INT16,Sufficient,0.0003101808643525895,1.0,,,0.00022882720638057094
end,layer2.0.shortcut.0,Conv2d,conv,input,41943040,0.0,12.149358749389648,2.9802322387695312e-08,4.656612873077393e-10,0.3485328197479248,INT8,Marginal,0.04279695318442075,1.0,,,0.05903922103521392
end,layer2.0.shortcut.0,Conv2d,conv,activation,20971520,-4.50870943069458,4.414087772369385,3.1505464903602842e-09,4.656612873077393e-10,0.0,FP16,Sufficient,0.00017560639831439563,0.0004869731993497035,0.0,0.0,
end,layer2.0.shortcut.0,Conv2d,conv,activation,20971520,-4.50870943069458,4.414087772369385,3.1505464903602842e-09,4.656612873077393e-10,0.0,FP8_E4M3,Marginal,0.026078089522652975,1.0,0.0,0.00215,
end,layer2.0.shortcut.0,Conv2d,conv,activation,20971520,-4.50870943069458,4.414087772369385,3.1505464903602842e-09,4.656612873077393e-10,0.0,FP8_E5M2,Marginal,0.04470244128312057,0.11109898427376427,0.0,0.0,
end,layer2.0.shortcut.0,Conv2d,conv,activation,20971520,-4.50870943069458,4.414087772369385,3.1505464903602842e-09,4.656612873077393e-10,0.0,INT16,Sufficient,0.0004855322968512683,0.7193446900144712,,,0.00010598733601442214
end,layer2.0.shortcut.0,Conv2d,conv,activation,20971520,-4.50870943069458,4.414087772369385,3.1505464903602842e-09,4.656612873077393e-10,0.0,INT8,Marginal,0.06354490306633462,1.0,,,0.02734556723767378
end,layer2.0.shortcut.0,Conv2d,conv,weight_gradient,40960,-0.025777367874979973,0.022189734503626823,1.2244072422618046e-08,1.8189894035458565e-12,0.0,FP16,Sufficient,0.0002452147645337906,0.4755043227665706,0.0,0.0,
end,layer2.0.shortcut.0,Conv2d,conv,weight_gradient,40960,-0.025777367874979973,0.022189734503626823,1.2244072422618046e-08,1.8189894035458565e-12,0.0,FP8_E4M3,Not sufficient,0.4421005163491101,1.0,0.0,0.27815,
end,layer2.0.shortcut.0,Conv2d,conv,weight_gradient,40960,-0.025777367874979973,0.022189734503626823,1.2244072422618046e-08,1.8189894035458565e-12,0.0,FP8_E5M2,Marginal,0.04890130621396207,1.0,0.0,0.0023,
end,layer2.0.shortcut.0,Conv2d,conv,weight_gradient,40960,-0.025777367874979973,0.022189734503626823,1.2244072422618046e-08,1.8189894035458565e-12,0.0,INT16,Sufficient,0.0007486162125106863,1.0,,,6.673553391277407e-07
end,layer2.0.shortcut.0,Conv2d,conv,weight_gradient,40960,-0.025777367874979973,0.022189734503626823,1.2244072422618046e-08,1.8189894035458565e-12,0.0,INT8,Marginal,0.07037890746733884,1.0,,,0.0001721829322614069
end,layer2.0.shortcut.0,Conv2d,conv,weight_update,40960,-8.477270603179932e-05,6.99404627084732e-05,1.862645149230957e-09,7.275957614183426e-12,0.000146484375,FP16,Sufficient,0.007327882945490619,1.0,0.0,0.0015000750037501875,
end,layer2.0.shortcut.0,Conv2d,conv,weight_update,40960,-8.477270603179932e-05,6.99404627084732e-05,1.862645149230957e-09,7.275957614183426e-12,0.000146484375,FP8_E4M3,Not sufficient,0.99995,1.0,0.0,1.0,
end,layer2.0.shortcut.0,Conv2d,conv,weight_update,40960,-8.477270603179932e-05,6.99404627084732e-05,1.862645149230957e-09,7.275957614183426e-12,0.000146484375,FP8_E5M2,Not sufficient,0.6214985120062072,1.0,0.0,0.4555727786389319,
end,layer2.0.shortcut.0,Conv2d,conv,weight_update,40960,-8.477270603179932e-05,6.99404627084732e-05,1.862645149230957e-09,7.275957614183426e-12,0.000146484375,INT16,Sufficient,0.0003872963335087631,0.38895840327158426,,,2.587136632337392e-09
end,layer2.0.shortcut.0,Conv2d,conv,weight_update,40960,-8.477270603179932e-05,6.99404627084732e-05,1.862645149230957e-09,7.275957614183426e-12,0.000146484375,INT8,Marginal,0.061392582800947774,1.0,,,6.675016222976324e-07
end,layer2.0.shortcut.1,BatchNorm2d,batchnorm,weight,128,0.590414822101593,0.7211745977401733,0.590414822101593,3.933906555175781e-06,0.0,FP16,Sufficient,0.00018431806583295258,0.0003707043567946109,0.0,0.0,
end,layer2.0.shortcut.1,BatchNorm2d,batchnorm,weight,128,0.590414822101593,0.7211745977401733,0.590414822101593,3.933906555175781e-06,0.0,FP8_E4M3,Marginal,0.02142459271172045,0.051574248497315546,0.0,0.0,
end,layer2.0.shortcut.1,BatchNorm2d,batchnorm,weight,128,0.590414822101593,0.7211745977401733,0.590414822101593,3.933906555175781e-06,0.0,FP8_E5M2,Marginal,0.03100496025472798,0.08713760858009302,0.0,0.0,
end,layer2.0.shortcut.1,BatchNorm2d,batchnorm,weight,128,0.590414822101593,0.7211745977401733,0.590414822101593,3.933906555175781e-06,0.0,INT16,Sufficient,7.572681576999832e-06,1.8067242561761375e-05,,,2.2009173794981945e-05
end,layer2.0.shortcut.1,BatchNorm2d,batchnorm,weight,128,0.590414822101593,0.7211745977401733,0.590414822101593,3.933906555175781e-06,0.0,INT8,Sufficient,0.0021696682233269034,0.004538086557396719,,,0.005678540139686404
end,layer2.0.shortcut.1,BatchNorm2d,batchnorm,bias,128,-0.10196266323328018,0.02088530920445919,0.0004361561732366681,2.284906804561615e-05,0.0,FP16,Sufficient,0.000159322615217073,0.00041917373265957483,0.0,0.0,
end,layer2.0.shortcut.1,BatchNorm2d,batchnorm,bias,128,-0.10196266323328018,0.02088530920445919,0.0004361561732366681,2.284906804561615e-05,0.0,FP8_E4M3,Not sufficient,0.041939735234755936,1.0,0.0,0.015625,
end,layer2.0.shortcut.1,BatchNorm2d,batchnorm,bias,128,-0.10196266323328018,0.02088530920445919,0.0004361561732366681,2.284906804561615e-05,0.0,FP8_E5M2,Marginal,0.040697953253734445,0.10923836021494286,0.0,0.0,
end,layer2.0.shortcut.1,BatchNorm2d,batchnorm,bias,128,-0.10196266323328018,0.02088530920445919,0.0004361561732366681,2.284906804561615e-05,0.0,INT16,Sufficient,5.130167480671117e-05,0.0011724760451862393,,,3.1117485040827716e-06
end,layer2.0.shortcut.1,BatchNorm2d,batchnorm,bias,128,-0.10196266323328018,0.02088530920445919,0.0004361561732366681,2.284906804561615e-05,0.0,INT8,Sufficient,0.017097535424632687,0.8407526140285368,,,0.0008028556160100802
end,layer2.0.shortcut.1,BatchNorm2d,batchnorm,input,20971520,-4.50870943069458,4.414087772369385,3.1505464903602842e-09,4.656612873077393e-10,0.0,FP16,Sufficient,0.00017560639831439563,0.0004869731993497035,0.0,0.0,
